timestamp,device_eui,device_name,device_type,site_name,latitude,longitude,payload,air_temp,air_pressure,air_humidity,battery_volt,rtc_temp,rainfall,status
2024-09-15 03:36:12.832561+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd210001642e2710002a000000000000,-130.23,911.82,100.0,4.2,0.0,0.0,0
2024-09-15 03:51:45.064404+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164642710002a000000000000,-130.23,912.36,100.0,4.2,0.0,0.0,0
2024-09-15 04:07:17.152601+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164742710002a000000000000,-130.23,912.52,100.0,4.2,0.0,0.0,0
2024-09-15 04:22:50.511772+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164992710002a000000000000,-130.23,912.89,100.0,4.2,0.0,0.0,0
2024-09-15 04:38:23.134377+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164952710002a000000000000,-130.23,912.85,100.0,4.2,0.0,0.0,0
2024-09-15 04:53:56.201896+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd210001648b2710002a000000000000,-130.23,912.75,100.0,4.2,0.0,0.0,0
2024-09-15 05:09:28.322207+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164cb2710002a000000000000,-130.23,913.39,100.0,4.2,0.0,0.0,0
2024-09-15 05:25:00.590992+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164d12710002a000000000000,-130.23,913.45,100.0,4.2,0.0,0.0,0
2024-09-15 05:40:33.000218+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000164642710002a000000000000,-130.23,912.36,100.0,4.2,0.0,0.0,0
2024-09-15 05:56:05.669068+00:00,70B3D54995431295,Droplet #7,Droplet,Black Burn @ Milton of Conon,56.58248250313473,-2.7031439317435857,cd21000165572710002a000000000000,-130.23,914.79,100.0,4.2,0.0,0.0,0
